200706080026,2007,6,8,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","06/08/2007: A Greek government employment office was damaged when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators set it on fire using a homemade gas-canister bombs in the early morning in Thessaloniki, Central Macedonia Periphery, Greece.  Arsonist Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Department of Employment,government employment office,78,Greece,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",An employment office was damaged.,0,"","","","","","","","","","","","","","","","This was the third of eight arson attacks around Greece on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080027, 200706080028, 200706080029, 200706080030, and 200706080031).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,0,0,0,"200706080026, 200706080024, 200706080025, 200706080027, 200706080028, 200706080029, 200706080030, 200706080031"
197704130002,1977,4,13,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",U.S. Personal Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200706080027,2007,6,8,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","06/08/2007: Three Mercedes automobiles were damaged when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators set them on fire using homemade gas-canister bombs in the early morning at a Mercedes dealership in Thessaloniki, Central Macedonia Periphery, Greece.  Arsonist Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Mercedes,Mercedes car dealership in Thessaloniki,75,Germany,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",Three Mercedes automobiles was damaged.,0,"","","","","","","","","","","","","","","","This was the fourth of eight arson attacks and the first of two attacks against Mercedes dealerships around Greece on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080026, 200706080028, 200706080029, 200706080030, and 200706080031).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.\"\"","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,1,1,1,"200706080027, 200706080024, 200706080025, 200706080026, 200706080028, 200706080029, 200706080030, 200706080031"
197704230001,1977,4,23,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",U.S. Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200706080028,2007,6,8,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","06/08/2007: Three Mercedes automobiles were damaged when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators set them on fire using homemade gas-canister bombs in the early morning at a Mercedes dealership in Thessaloniki, Central Macedonia Periphery, Greece.  The Arsonist Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Mercedes,Mercedes car dealership in Thessaloniki,75,Germany,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",Three Mercedes automobiles was damaged.,0,"","","","","","","","","","","","","","","","This was the fifth of eight arson attacks and the second of two attacks against Mercedes dealerships around Greece on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080026, 200706080027, 200706080029, 200706080030, and 200706080031).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,1,1,1,"200706080028, 200706080024, 200706080025, 200706080026, 200706080027, 200706080029, 200706080030, 200706080031"
197704230002,1977,4,23,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",U.S. Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200706080029,2007,6,8,"",0,"",78,8,Western Europe,Central Macedonia,Thessaloniki,40.620663,22.952,1,0,"","06/08/2007: A German school bus was damaged when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators set it on fire using homemade gas-canister bombs in the early morning at a Mercedes dealership in Athens, Athens Periphery, Greece.  The Arsonist Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,50,Other Personnel,Department of Education,German school bus,75,Germany,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",A school bus was damaged.,0,"","","","","","","","","","","","","","","","This was the sixth of eight arson attacks around Greece on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080030, and 200706080031).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,1,1,1,"200706080029, 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080030, 200706080031"
197705110004,1977,5,11,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",U.S. POV,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200706080030,2007,6,8,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","06/08/2007: A total of seven vehicles were destroyed when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators used homemade gas canisters to set fire to cars at dealerships in the early morning in Athens, Athens Periphery, Greece. In this case an Opel dealership was targeted.  The Arsonists Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Opel,Opel dealership in Athens,75,Germany,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",Seven Opel vehicles were destroyed.,0,"","","","","","","","","","","","","","","","This was the seventh of eight arson attacks around Greece and the first of two attacks against German car dealerships in Athens on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080029, and 200706080031).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,1,1,1,"200706080030, 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080029, 200706080031"
197705160001,1977,5,16,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",U.S. Forces Vehicle,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200706080031,2007,6,8,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","06/08/2007: A total of seven vehicles were destroyed when an unknown number of Athens and Thessaloniki Arsonist Nuclei perpetrators used homemade gas canisters to set fire to cars at dealerships in the early morning in Athens, Athens Periphery, Greece. In this case a Mercedes-Benz dealership was targeted.The Arsonists Nuclei later claimed responsibility for the attack.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Mercedes,Mercedes car dealership in Athens,75,Germany,"","","","","","","","","","","","","","","","",Athens and Thessaloniki Arsonist Nuclei,"","","","","",The attacks were in response to the G-8 summit and the recent arrests of other arsonists.,0,"","",0,"","",1,9,Other,"","","","","","",-9,6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","",Homemade gas-canister bombs.,0,0,0,0,0,0,-9,"","","",Seven Mercedes vehicles were destroyed.,0,"","","","","","","","","","","","","","","","This was the eighth of eight arson attacks around Greece and the second of two attacks against German car dealerships in Athens on June 8 and may have been related to the concurrent G-8 summit in Germany. The Athens and Thessaloniki Arsonist Nuclei claimed credit for the attack in a text message sent to journalists at Elevtherotipia on June 9, stating the attacks were in response to the G-8 summit and the recent arrests of other arsonists. This was one of 8 related attacks (cf. 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080029, and 200706080030).","�5 German-related targets hit in Greek arson attacks,� Associated Press Worldstream, June 8, 2007.","�Roundup: arson attacks hit German firms in Greece as G8 heads meet,� Deutsche Presse-Agentur, June 8, 2007.","�Highlights: Greek press 9 Jun 07,� Greece � OSC Summary, June 9, 2007.",CETIS,0,1,1,1,"200706080031, 200706080024, 200706080025, 200706080026, 200706080027, 200706080028, 200706080029, 200706080030"
197705300002,1977,5,30,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Bulgarian Bookstore,32,Bulgaria,"","","","","","","","","","","","","","","","",Kentavros,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),1500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200707030015,2007,7,3,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","07/03/2007: Thirty suspected anarchists attacked Greece's Culture Ministry in Athens, Greece, with molotov cocktails.  Two cars were damaged in the incident, but there were no causalities.  No claim of responsibility was reported.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Greece's Culture Ministry,Greece's Culture Ministry building,78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,30,0,0,"","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Two cars were damaged in the incident.,0,"","","","","","","","","","","","","","","","","�Greece: Suspected Anarchists Firebomb Culture Ministry in Athens,� Paris AFP, July 3, 2007.","","",CETIS,-9,-9,0,-9,""
197705300003,1977,5,30,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",U.S. POV,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200711040016,2007,11,4,"",0,"",78,8,Western Europe,Crete,Zoniana,35.294963,24.831345,1,0,The police were on their way to the town,"11/04/2007: Cretan gunmen, armed with automatic rifles, ambushed Greek police on their way to a drug bust in the city of Zoniana Milo on the island of Crete in the Mediterranean. Three police officers were wounded.",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Greek Police Forces,Police Officers,78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The police were on their way to carry out anti-drug operations in the region.,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,3,0,0,1,4,Unknown,"",They opened five on a convoy of 12 jeeps.,0,"","","","","","","","","","","","","","","","","\"\"\"Police hunt Cretan gunmen who shot three officers","\"\" Deutsche Press-Agentur",November 6,"2007.\"","\"\"\"Greece vows crackdown on lawlessness in Crete","\"\" Agence France Presse",November 6,"2007.\"","\"\"\"Gunmen injure 3 police officers during drugs operation on Crete"
197706030002,1977,6,3,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,"",Apartment of Prosecutor,78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200801210002,2008,1,21,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","01/21/2008:  Unknown perpetrators detonated home-made bombs next to 6 banks, 22 vehicles and 3 luxury car showrooms in Athens and Salonica, Greece.  The attacks killed and injured no one but caused some property damage.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Banks,"Eurobank, Citibank, Piraeus, and Millennium Bank",78,Greece,1,Business,7,Retail/Grocery/Bakery,Luxury car showrooms,Vehicles,78,Greece,1,Business,"","",Greek power firm,Vehicle,78,Greece,Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Greek banks and car showrooms attacked: police,� Agence France Presse � English, January 21, 2008.","","",CETIS,-9,-9,0,-9,""
197706130002,1977,6,13,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",POV Senoir Army Officer,78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),4000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200802210008,2008,2,21,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, the offices of the Ethniki Asfalistiki insurance company (a subsidiary of the National Bank of Greece) in Kato Halandri were attacked.  It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Business,The offices of the Ethniki Asfalistiki insurance company (a subsidiary of the National Bank of Greece),78,Greece,"","","","","","","","","","","","","","","","",Conspiracy of Cells of Fire,"","","","","","",0,"","",0,"",0,1,2,Call (post-incident),"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Anarchists claim responsibility for arson,� UPI, February 22, 2008.","�Greece: Barrage of Arsons Against Banks, Cars in Athens,� Athens News Agency, February 21, 2008.","",CETIS,0,0,0,0,"200802210008, 200802210009, 200802210010, 200802210011, 200802210012, 200802210013, 200802210014, 200802210015, 200802210016, 200802210017, 200802210018, 200802210019, 200802210020"
197706140003,1977,6,14,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",USAF POV,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200802210009,2008,2,21,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m.  In this incident, a branch of Proton Bank in downtown Athens was attacked.  It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Business,A Proton Bank branch,78,Greece,"","","","","","","","","","","","","","","","",Conspiracy of Cells of Fire,"","","","","","",0,"","",0,"",0,1,2,Call (post-incident),"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Anarchists claim responsibility for arson,� UPI, February 22, 2008.","�Greece: Barrage of Arsons Against Banks, Cars in Athens,� Athens News Agency, February 21, 2008.","",CETIS,0,0,0,0,"200802210009, 200802210008, 200802210010, 200802210011, 200802210012, 200802210013, 200802210014, 200802210015, 200802210016, 200802210017, 200802210018, 200802210019, 200802210020"
197706150001,1977,6,15,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",POV,78,Greece,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),3000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200802210010,2008,2,21,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a branch of Citibank in Petroupolis was attacked.  It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Business,A Citibank branch,78,Greece,"","","","","","","","","","","","","","","","",Conspiracy of Cells of Fire,"","","","","","",0,"","",0,"",0,1,2,Call (post-incident),"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Anarchists claim responsibility for arson,� UPI, February 22, 2008.","�Greece: Barrage of Arsons Against Banks, Cars in Athens,� Athens News Agency, February 21, 2008.","",CETIS,0,0,0,0,"200802210010, 200802210008, 200802210009, 200802210011, 200802210012, 200802210013, 200802210014, 200802210015, 200802210016, 200802210017, 200802210018, 200802210019, 200802210020"
197707140002,1977,7,14,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,50,Other Personnel,"",DOD Teacher POV,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200802210011,2008,2,21,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a Millennium Bank in Gerakas was attacked.  It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Business,A  Millennium Bank branch,78,Greece,"","","","","","","","","","","","","","","","",Conspiracy of Cells of Fire,"","","","","","",0,"","",0,"",0,1,2,Call (post-incident),"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Anarchists claim responsibility for arson,� UPI, February 22, 2008.","�Greece: Barrage of Arsons Against Banks, Cars in Athens,� Athens News Agency, February 21, 2008.","",CETIS,0,0,0,0,"200802210011, 200802210008, 200802210009, 200802210010, 200802210012, 200802210013, 200802210014, 200802210015, 200802210016, 200802210017, 200802210018, 200802210019, 200802210020"
197707140003,1977,7,14,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,3,Bombing/Explosion,"","","","",4,Military,37,NATO,"",USAF Commissary,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
200802210012,2008,2,21,"",0,"",78,8,Western Europe,Attica,Piraeus,37.942925,23.646845,1,0,"","02/21/2008:  An anarchist group named Conspiracy of Cells of Fire claimed responsibility for committing 13 separate arson attacks with homemade explosives (which contained small propane canisters) throughout Attica, Greece on Thursday between 2:00 a.m. and 2:10 a.m. In this incident, a Citibank in Piraeus was attacked.  It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Business,A Citibank branch,78,Greece,"","","","","","","","","","","","","","","","",Conspiracy of Cells of Fire,"","","","","","",0,"","",0,"",0,1,2,Call (post-incident),"","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",0,0,0,"",0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Anarchists claim responsibility for arson,� UPI, February 22, 2008.","�Greece: Barrage of Arsons Against Banks, Cars in Athens,� Athens News Agency, February 21, 2008.","",CETIS,0,0,0,0,"200802210012, 200802210008, 200802210009, 200802210010, 200802210011, 200802210013, 200802210014, 200802210015, 200802210016, 200802210017, 200802210018, 200802210019, 200802210020"
197707140004,1977,7,14,"",0,"",78,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,"",American Express Bank Branch,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","",8,Incendiary,19,Molotov Cocktail/Petrol Bomb,"","","","","","","","",Incendiary; Molotov cocktail,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
