198802290001,1988,2,29,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Old Govt Building,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200511140003,2005,11,14,"",0,"",19,6,South Asia,Barisal,Jhalakati,22.641977,90.198083,1,0,"","11/14/2005: Mamun Ali, a member of Jama'atul Mujahideen Bangladesh (JMB), killed two judges when he threw a grenade at their minivan in Jhalakati, Bangladesh. The grenade injured three other people as well. Authorities apprehended Ali after the attack as he tried detonating an explosive device in a failed attempt at suicide.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Judiciary,Two Judges in Jhalakati,19,Bangladesh,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Jhalakati civilians,19,Bangladesh,"","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",Unknown,0,"","",0,1,1,1,8,Personal claim,"","","","","","",-9,6,Explosives,7,Grenade,"","","","","","","","","","","","","",2,0,0,3,0,0,-9,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","","Haroon Habib, �Two Bangladesh judges killed in bomb attack,� The Hindu, November 15, 2005.","�Bomber Who Killed Judges Admits Being Jamaatul Mujahidin Member,� The Daily Star, November 15, 2005.","�Bangladeshi judge killer was failed suicide bomber,� Agence France Presse, November 15, 2005.",CETIS,0,0,0,0,""
198803030012,1988,3,3,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),19,Election-related,Govt,Electoral Polling Place,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,2,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200511270001,2005,11,27,"",0,"",19,6,South Asia,Khulna,Alamdanga,23.761702,88.943667,1,0,"","11/27/2005: An unidentified perpetrator bombed a bus stop in Alamdanga, Bangladesh killing one person and injuring three others. A crowd of bystanders chased the perpetrator and beat him to death. Although no group claimed responsibility for the attack, local authorities suspected that the perpetrator was a Maoist.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,101,Bus Station/Stop,Civilan(s),Civilians at a bus stop in Alamdanga,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,1,0,0,"","","","","","","","","",6,Explosives,17,Other Explosive Type,"","","","","","","","","","","","","",2,0,1,3,0,0,-9,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","","�Police says bomb kills one, injures three in Bangladesh,� Agence France Presse, November 27, 2005.","�One killed in bomb attack in eastern Bangladeshi town, police say,� The Associated Press, November 27, 2005.","�One killed, three injured in Bangladesh bomb attack,� Xinhua General News Service, November 27, 2005.",CETIS,-9,-9,0,-9,""
198803050001,1988,3,5,"",0,"",19,6,South Asia,Dhaka,Dhaka,23.791275,90.418205,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Bangladesh Nationalist Party,Rally,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200511290001,2005,11,29,"",0,"",19,6,South Asia,Dhaka,Gazipur,24.092858,90.419022,1,0,"","11/29/2005: A suspected Jama'atul Mujahideen Bangladesh (JMB) suicide bomber dressed in traditional lawyer�s robes bombed a court complex in Gazipur, Bangladesh killing six people and injuring 50 others. The bombing was one of two attacks targeting Bangladesh�s courts on November 29, 2005.",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Judiciary,A court complex in Gazipur,19,Bangladesh,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilians,Attorneys and court officials in Gazipur,19,Bangladesh,3,Police,25,Police Security Forces/Officers,Bangladesh Police,Police working at a court complex in Gazipur,19,Bangladesh,Jama'atul Mujahideen Bangladesh (JMB),"","","","","","Two notes found with Bashar, the suicide bomber in the related case (cf. 200511290002), indicated that the attack was a preliminary warning to the forces working to ensure the security of judges and announced the continuation of Jihad until an Islamic welfare state was established in Bangladesh.",1,"","",0,1,0,0,"","","","","","","","","",6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","","",7,0,1,50,0,0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","",This was one two related bombings (cf. 200511290002). The bombings took place outside heavily guarded law courts in what appeared to be a warning to judges and lawyers involved in trying dozens of detained Islamists accused of bomb attacks across the country.,"Randeep Ramesh, Suicide bomber kill nine in attacks on Bangladeshi courts, The Guardian (London), November 30, 2005.","�Bangladesh: Notes Found in Trousers of Suicide Bomber Says Police Now Targeted, Chittagong,� Dhaka The Daily Star, November 30, 2005.","Nurul Alam, �Further on Eight Dead, 23 Seriously Hurt in Bangladesh Suicide Blasts,� Agence France Presse, November 29, 2005.",CETIS,0,0,0,0,"200511290001, 200511290002"
198803250001,1988,3,25,"",0,"",19,6,South Asia,Rajshahi,Sirajganj district,24.428753,89.625165,3,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Fair,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",35,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200511290002,2005,11,29,"",0,"",19,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,"","11/29/2005: A suspected Jama'atul Mujahideen Bangladesh (JMB) member, Abul Bashar, launched a suicide bomb attack at a police checkpoint outside a court in Chittagong, Bangladesh killing two officers and injuring 18 others. The bombing was the second attack on Bangladesh�s courts on November 29, 2005.",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Judiciary,A police checkpoint outside a court in Chittagong,19,Bangladesh,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Civilians,Attorneys and court officials in Chittagong,19,Bangladesh,3,Police,24,Police Checkpoint,Bangladesh Police,A police checkpoint in Chittagong,19,Bangladesh,Jama'atul Mujahideen Bangladesh (JMB),"","","","","","Two notes found with Bashar, the suicide bomber in the related case (cf. 200511290002), indicated that the attack was a preliminary warning to the forces working to ensure the security of judges and announced the continuation of Jihad until an Islamic welfare state was established in Bangladesh.",1,"","",0,1,1,1,1,Letter,"","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",The perpetrator wore a vest loaded with plastic explosives which he detonated via a switch.,3,0,1,18,0,0,1,4,Unknown,-99,"",0,"","","","","","","","","","","","","","","","This was one two related bombings (cf. 200511290001). The bombings took place outside heavily guarded law courts in what appeared to be a warning to judges and lawyers involved in trying dozens of detained Islamists accused of bomb attacks across the country. After detonating the explosives attached to his body, the bomber was severely injured, but did not die immediately. Authorities attempted to save his life, but he died later as a result of his self-inflicted injuries.","Randeep Ramesh, �Suicide bomber kill nine in attacks on Bangladeshi courts,� The Guardian (London), November 30, 2005.","�Bangladesh: Notes Found in Trousers of Suicide Bomber Says Police Now Targeted, Chittagong,� Dhaka The Daily Star, November 30, 2005.","Nurul Alam, �Further on Eight Dead, 23 Seriously Hurt in Bangladesh Suicide Blasts,� Agence France Presse, November 29, 2005.",CETIS,0,0,0,0,"200511290002, 200511290001"
198804240010,1988,4,24,"",0,"",19,6,South Asia,Unknown,Comillatilla,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Village of Comillatilla,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",12,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200512010001,2005,12,1,"",0,"",19,6,South Asia,Dhaka,Gazipur,24.092858,90.419022,1,0,"","12/01/2005: A suicide bomber suspected of being a member of the Islamic group Jama'atul Mujahideen Bangladesh (JMB) detonated a bomb in front of a government office and courthouse during a protest rally lead by lawyers in Gazipur, Bangladesh killing two people and injuring 30 others. The incident was related to two similar attacks on the nation�s judiciary on November 30, 2005.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Judicary/Government,Gazipur government administrative/courthouse building,19,Bangladesh,"","","","","","","","","","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",Impose Islamic Law,1,"","",0,1,0,-9,"","","","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",The bomb was said to have exploded from the suspect's tea flask.,2,0,1,30,0,1,-9,"","","","",0,"","","","","","","","","","","","","","","","The sources describe this event as a continuation of attacks on Bangladesh's judiciary from two days prior. The lawyers were gathered at this government building in fact to protest the attacks and were themselves victims.  The suspect, Adbur Razzak, reportedly had pamphlets from the Islamic group Jumatul Mujahideen Bangladesh on his person. The suspect exploded his bomb when police stopped him for checking.","Nizam Ahmed, �Explosion kills two at Bangladesh peace rally: Tea vendor bomber second to target court building,� The Financial Post, December 2, 2005.","David Montero and Somini Sengupta, �Bangladesh Blast Kills One and Hurts 30,� The New York Times, December 1, 2005.","�Tea flask bomb attack,� Daily Post (Liverpool), December 2, 2005.",CETIS,0,0,0,0,"200512010001, 200512030001, 200512050002, 200512050003, 200512080003"
198805010020,1988,5,1,"",0,"",19,6,South Asia,Sylhet,Sylhet,24.90049,91.881015,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Village of Kumaripara,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",10,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200512030001,2005,12,3,"",0,"",19,6,South Asia,Sylhet,Sylhet,24.897778,91.871389,1,0,"","12/03/2005: The mayor of Sylhet, Bangladesh, Badrudin Ahmed Kamran, survived an attempted assassination when a grenade, which failed to explode, was thrown at him during a ceremony. Although no one claimed responsibility, the police suspected Islamic militants, mainly the Jama'atul Mujahideen Bangladesh (JMB) militant group, for the attack. During this same day, police reportedly defused over nine bombs elsewhere in the city and arrested over seventy suspected militants.",1,1,1,0,"","",0,0,0,1,Assassination,3,Bombing/Explosion,"","",2,Government (General),18,"Government Personnel (excluding police, military)",Bangladesh Government,Mayor Badrudin Ahmed Kamran,19,Bangladesh,"","","","","","","","","","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",Unknown,0,"","",0,"",3,0,"","","","","","","","","",6,Explosives,7,Grenade,6,Explosives,16,Unknown Explosive Type,"","","","","","","","",A grenade which failed to explode was thrown at the mayor and it was stated that nine other explosives were defused throughout the city.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",This incident is related to several previous attacks involving the Jamaatul Mujaheedin Bangladesh. Not much information was provided in the sources about the nine explosives defused around the city of Sylhet. One source stated that three suspects were arrested after the grenade incident and another stated that 70 Islamic militants were arrested.,"�Mayor survives bid on life, nine bombs defused, more arrests,� PTI � The Press Trust of India Ltd., December 3, 2005.","Humayun Rasheed Chowdhury, �Grenade thrown at Bangladesh mayor, opposition calls strike in NE city,� Associated Press Worldstream, December 3, 2005.","",CETIS,0,0,0,0,"200512030001, 200512010001, 200512050002, 200512050003, 200512080003"
198805010021,1988,5,1,"",0,"",19,6,South Asia,Chittagong,Manikchhari,22.841723,91.83671,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Manikchhari Village,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,13,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200512050002,2005,12,5,"",0,"",19,6,South Asia,Chittagong,Chittagong,22.341896,91.815117,1,0,"","12/05/2005: In one of two related incidents (cf. 200512050003), a member of Jama'atul Mujahideen Bangladesh (JMB) blew himself up near a police check post by a court building in Chittagong, Bangladesh. Three people were killed and 25 others were injured. There was a related explosion at the legal library in Bangladesh�s Gazipur district court premise, where five people were killed and more than 25 wounded after a similar suicide attack. These attacks happened within an hour of each other. These two incidents are also related to two previous Jama'atul Mujahideen Bangladesh (JMB) attacks in December, 2005 (cf. 200512010001, 200512030001).",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Court and Police,Police Check Post at a court building,19,Bangladesh,"","","","","","","","","","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",To attack Bangladesh's secular court system and to further the cause of Islamic law.,1,"","",0,1,"",-9,"","","","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",They were suicide bomb attacks.,3,0,1,25,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�At least 8 die, more than 50 hurt in Bangladesh bomb blasts,� Asian Political News, December 5, 2005.","","",CETIS,0,0,0,0,"200512050002, 200512010001, 200512030001, 200512050003, 200512080003"
198805010022,1988,5,1,"",0,"",19,6,South Asia,Unknown,Malupara,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Government,Village of Malupara,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200512050003,2005,12,5,"",0,"",19,6,South Asia,Dhaka,Gazipur district,24.092858,90.415306,3,0,"","12/05/2005: In one of two related incidents (cf. 200512050002), a member of Jama'atul Mujahideen Bangladesh (JMB) blew himself up at the legal library in Bangladesh�s Gazipur (District) court premise, killing five people and wounding more than 25 others. There was a related explosion by a court building in Chittagong, Bangladesh, where a suicide bomber killed two people and wounded 25 others. These attacks happened within an hour of each other. These two incidents are also related to two previous Jama'atul Mujahideen Bangladesh (JMB) attacks in December, 2005. (cf. 200512010001, 200512030001).",1,1,1,0,"","",1,1,1,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Bangladesh Court system,Legal Library in the Gazipur (District) court premise,19,Bangladesh,"","","","","","","","","","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",To attack Bangladesh's secular court system and to further the cause of Islamic law.,1,"","",0,1,"",-9,"","","","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",They were suicide bomb attacks.,5,0,1,25,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�At least 8 die, more than 50 hurt in Bangladesh bomb blasts,� Asian Political News, December 5, 2005.","","",CETIS,0,0,0,0,"200512050003, 200512010001, 200512030001, 200512050002, 200512080003"
198805020010,1988,5,2,"",0,"",19,6,South Asia,Sylhet,Sylhet,24.90049,91.881015,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Family,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,5,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200512080003,2005,12,8,"",0,"",19,6,South Asia,Dhaka,Netrokona district,24.886101,90.729134,3,0,"","12/08/2005: Two suicide bombers belonging to Jama'atul Mujahideen Bangladesh (JMB) blew themselves up in the middle of a group of people gathered at the Udichi Shilpi Gosthi cultural organization in Netrokona, Bangladesh, killing eight people and injuring around 50 others. It appears the perpetrators first planted a bomb in front of a nearby office building to attract people�s attention.",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Bangladesh citizens,Bangladesh citizens in Netrokona,19,Bangladesh,"","","","","","","","","","","","","","","","",Jama'atul Mujahideen Bangladesh (JMB),"","","","","",To attack Bangladesh's secular court system and to further the cause of Islamic law.,0,"","",0,2,0,1,5,Note left at scene,"","","","","","",-9,6,Explosives,13,Suicide (carried bodily by human being),"","","","","","","","","","","","",The bombs were said to be wired to each of the two perpetrators and they blew themselves up simultaneously.,8,0,1,50,0,1,-9,"","","","",0,"","","","","","","","","","","","","","","",This was one of several incidents in Bangladesh where the group JMB is putting on an offensive against the government. The police found a leaflet from the JMB group with one of the bombers calling for 'Jihad' and Islamic rule. The perpetrators supposedly planted a distraction bomb at a nearby building to gather people's attention and as soon as they saw a reasonable crowd they rode their bikes into its middle and detonated their explosives.,"\"\"\"Suicide bomb attack kills eight people in northern Bangladesh - TV",� Dhaka ATN Bangla TV,December 8,"2005.\"","\"\"\"Bangladesh: 2 Suicide Bombers Kill 7",Injure 10 Policemen in Netrakona,� The Daily Star,December 9,"2005.\""
198805020020,1988,5,2,"",0,"",19,6,South Asia,Chittagong,Brahmanbaria,23.967117,91.111965,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Police station,19,Bangladesh,"","","","","","","","","","","","","","","","",Bangladesh Sarbahara Party,"","","","","","",0,"","",0,25,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",3,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200601240009,2006,1,24,"",0,"",19,6,South Asia,Dhaka,Munshiganj,23.549971,90.525223,1,0,"","01/24/2006: A bomb exploded in a classroom at Shamsherpur School in Bangladesh�s district of Munshiganj, injuring three students and slightly damaging the classroom. The perpetrators of the attack are unknown, but police suspect militants are responsible.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Unknown,Shamsherpur School,19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,3,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","Farid Hossain, �Police: Bomb Blast Injures Three in a Bangladesh School,� Associated Press Worldstream, January 24, 2006.","�Bomb Explosion at a School Injuring Three Students in Munshiganj,� United News of Bangledesh, January 24, 2006.","",CETIS,-9,-9,0,-9,""
198805020021,1988,5,2,"",0,"",19,6,South Asia,Chittagong,Mahajanpara,22.11569,92.401016,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village of Mahangipara,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",8,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200602010012,2006,2,1,"",0,"",19,6,South Asia,Khulna,Azan,22.808782,89.246719,2,0,"","\"02/01/2006: A bomb exploded in the village of Azan in the Khulna Division of Bangladesh, injuring two women. Police suspected \"\"terrorists.\"\"\"",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Azan, Bangladesh",19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,2,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�2 Injured in Bomb Explosion in Meherpur,� United News of Bangladesh, February 1, 2006.","","",CETIS,-9,-9,0,-9,""
198805110003,1988,5,11,"",0,"",19,6,South Asia,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",4 honey gatherers,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200602030003,2006,2,3,"",0,"",19,6,South Asia,Chittagong,Brahmanbaria,23.967117,91.111965,1,0,"","02/03/2006: A homemade bomb exploded inside of a poultry shop in Brahmanbaria of the Chittagong Division, Bangladesh, injuring the store owner and his 7-year-old son.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,Poultry store,"Poultry store in Brahmanbaria, Bangladesh",19,Bangladesh,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,2,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Bomb Explosion at Poultry Shop Injures Two People in Eastern Bangladesh, Police Say,� Associated Press, February 3, 2006.","�Al-Qaidah Claims Responsibility for Bangladesh Blast 3 February,� Prothom Alo, February 4, 2006.","",CETIS,-9,-9,0,-9,""
198805210006,1988,5,21,"",0,"",19,6,South Asia,Chittagong,Rangapani,22.706944,91.698056,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",Workers in Rice Paddy,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",7,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200602030004,2006,2,3,"",0,"",19,6,South Asia,Khulna,Amanatpur,23.84422,89.049414,1,0,"","02/03/2006: A local Bangladesh Nationalist Party (BNP) leader was seriously injured in Amanatpur village of the Khulna Division after three bombs were hurled at him. After the attack, a man claiming to be an organizer for the Al-Qaida network in the Khulna Division claimed responsibility for the attack, as well as another attack that occurred on the same day in which two bombs were hurled at Rashid Agrofood, a rice mill owned by a BNP leader.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Bangladesh Nationalist Party,BNP leader Azim Uddin,19,Bangladesh,"","","","","","","","","","","","","","","","",Al-Qaida Network for Southwestern Khulna Division,"","","","","",Unknown,1,"","",0,"","",1,2,Call (post-incident),"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�B�desh Ruling Party Leader Injured in Bomb Attack,� Press Trust of India, February 4, 2006.","�Al-Qaidah Claims Responsibility for Bangladesh Blast 3 February,� Prothom Alo, February 4, 2006.","",CETIS,0,0,0,0,"200602030004, 200602030005"
198805230007,1988,5,23,"",0,"",19,6,South Asia,Chittagong,Bandarban District,22.152432,92.242527,3,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,4 Rural Council Officials,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",1,4,0,0,"","",Bangladesh,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200602030005,2006,2,3,"",0,"",19,6,South Asia,Khulna,Kushtia district,23.905927,89.054947,3,0,"","02/03/2006: Two bombs were hurled at Rashid Agrofood, a rice mill owned by a Bangladesh Nationalist Party (BNP) leader, in the Kushtia (District) of Bangladesh, injuring no one. After the attack, a man claiming to be an organizer for the Al-Qaida network in the Khulna Division claimed responsibility for the attack, as well as another attack that occurred on the same day in which three bombs seriously injured a local BNP leader in Amanatpur village.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Bangladesh Nationalist Party,Rashid Agrofood,19,Bangladesh,"","","","","","","","","","","","","","","","",Al-Qaida Network for Southwestern Khulna Division,"","","","","",Unknown,1,"","",0,"","",1,2,Call (post-incident),"","","","","","",-9,6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�B�desh Ruling Party Leader Injured in Bomb Attack,� Press Trust of India, February 4, 2006","�Al-Qaidah Claims Responsibility for Bangladesh Blast 3 February,� Prothom Alo, February 4, 2006.","",CETIS,0,0,0,0,"200602030005, 200602030004"
198806040005,1988,6,4,"",0,"",19,6,South Asia,Sylhet,Sylhet,24.90049,91.881015,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",Group of woodcutters,19,Bangladesh,"","","","","","","","","","","","","","","","",Shanti Bahini - Peace Force,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
