198207210002,1982,7,21,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","","Consul-General, Kenalettin Demirer",209,Turkey,7,Government (Diplomatic),"","","",Chauffer,209,Turkey,"","","","","","","","",Armenian Red Army,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Gunfire,0,"","",1,"",1,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198211050002,1982,11,5,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"","Turkish Information Office, (attached to Embassy in The Hague)",209,Turkey,"","","","","","","","","","","","","","","","",Dev Sol,"","","","","","",0,"","",0,10,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Occupied,0,"","",0,"","",1,"","","","",1,2,0,"","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198301000003,1983,1,0,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,102,Subway,"",Amsterdam underground railway,142,Netherlands,"","","","","","","","","","","","","","","","",Autonomy Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198302100002,1983,2,10,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",French Consulate,69,France,"","","","","","","","","","","","","","","","",Autonomy Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","Damages: explosioon, damaged consulate",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198409110001,1984,9,11,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,"",Monument to Country's former colonial army in Indonesia,142,Netherlands,"","","","","","","","","","","","","","","","",Koetoh Reh,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198501030011,1985,1,3,"",0,"",142,8,Western Europe,North Holland,Medemblik,52.767447,5.106918,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",Power relay station,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198503260010,1985,3,26,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Bulgarian Travel Office,32,Bulgaria,"","","","","","","","","","","","","","","","",Pan-Turkish Organization,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,9,Letter Bomb,"","","","","","","","","","","","",Letter bomb,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198509300002,1985,9,30,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,"",El Al Airlines office,97,Israel,"","","","","","","","","","","","","","","","",Abu Nidal Organization (ANO),Fatah Revolutionary Council,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198512240013,1985,12,24,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,5,Industrial/Textiles/Factory,"",The Hague local energy company,142,Netherlands,"","","","","","","","","","","","","","","","",Red Revolutionary Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198601290001,1986,1,29,"",0,"",142,8,Western Europe,Groningen,Groningen,53.219384,6.566502,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,7,Facility/Infrastructure Attack,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,"",Defense Military Office,142,Netherlands,"","","","","","","","","","","","","","","","",Northern Terror Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198602030004,1986,2,3,"",0,"",142,8,Western Europe,Groningen,Groningen,53.219384,6.566502,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",police technical depot,142,Netherlands,"","","","","","","","","","","","","","","","",Northern Terror Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
198606160002,1986,6,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,1,Gas/Oil/Electric,"",shell gas station,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fire bombs,0,"","",0,"","",1,3,Minor (likely < $1 million),420000,"Damages: explosion(s)/fire bomb, damaged facility, estimated at 3,000,000 francs (gas station)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"198606160002, 198606160003, 198606160004"
198606160003,1986,6,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,4,Multinational Corporation,"",shell gas station,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fire bombs,0,"","",0,"","",1,3,Minor (likely < $1 million),420000,"Damages: explosion(s)/fire bomb, damaged facility, estimated at 3,000,000 francs (gas station)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"198606160003, 198606160002, 198606160004"
198606160004,1986,6,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,4,Multinational Corporation,"",shell gas station,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","",Fire bombs,0,"","",0,"","",1,3,Minor (likely < $1 million),420000,"Damages: explosion(s)/fire bomb, damaged facility, estimated at 3,000,000 francs (gas station)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"198606160004, 198606160002, 198606160003"
198606270006,1986,6,27,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",European Economic Community Information Office,142,Netherlands,"","","","","","","","","","","","","","","","",Red Revolutionary Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,3,Minor (likely < $1 million),0,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198608100003,1986,8,10,"",0,"",142,8,Western Europe,South Holland,Schiedam,51.91696,4.398819,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",cafe used by Turkish immigrants,209,Turkey,"","","","","","","","","","","","","","","","",Schiedam Youth Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","Damages: explosion, destroyed front of shop (caf�)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198608210003,1986,8,21,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Post Office,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198608210004,1986,8,21,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",16,Telecommunication,89,Television,"",Satellite dish antennae & ground station,142,Netherlands,"","","","","","","","","","","","","","","","",Into the Blue Commando of the Revolutionary Cells,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,0,"",0,0,"",1,3,Minor (likely < $1 million),430000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198608210005,1986,8,21,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,82,Labor Union Related,"",Hdqtrs of 1992 Olympic Games candidature committee,142,Netherlands,"","","","","","","","","","","","","","","","",Into the Blue Commando of the Revolutionary Cells,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","Damages: explosion, broken windows (headquarters)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198609080008,1986,9,8,"",0,"",142,8,Western Europe,South Holland,Gouda,52.013859,4.70979,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,12,Construction,"",Hollandse Beton group (countrys largest construction firm),142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198609160003,1986,9,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",City Rehousing Office,142,Netherlands,"","","","","","","","","","","","","","","","",Down with Lubbers,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198609160004,1986,9,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Municipal Labour Exchange,142,Netherlands,"","","","","","","","","","","","","","","","",Down with Lubbers,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",0,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198611150010,1986,11,15,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,"",Headquarters of Royal Dutch Shell Oil Co.,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",IED,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198705060001,1987,5,6,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Residence Prime Minister,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198805010017,1988,5,1,"",0,"",142,8,Western Europe,Limburg,Roermond,51.192442,5.994695,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Royal Air Force,RAF Members,216,Great Britain,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,0,0,2,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198805010018,1988,5,1,"",0,"",142,8,Western Europe,Limburg,Nieuw Bergen,51.603191,6.049197,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",RAF/Royal Air Force,RAF Members,216,Great Britain,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car bomb,2,0,0,1,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198806270006,1988,6,27,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,82,Labor Union Related,Assoc. of Turkish Workers in the Netherlands,Nihat Karaman,209,Turkey,"","","","","","","","","","","","","","","","",Grey Wolves,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,0,0,0,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
198812110002,1988,12,11,"",0,"",142,8,Western Europe,Overijssel,Enschede,52.220338,6.895964,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Police,Police Car,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",3,"","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198910240004,1989,10,24,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Spanish State Dept,"Vehicle, Consul General G. Gil-Catalina",185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),20000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198910270006,1989,10,27,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Spanish State Dept,Labor Attache Office in Embassy,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198910270007,1989,10,27,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"Spanish, State Dept",Commercial Attache Office in Embassy,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",5,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198911220002,1989,11,22,"",0,"",142,8,Western Europe,Utrecht,Utrecht,52.090142,5.109665,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,84,Political Party Member/Rally,Kairos (Dutch anti-apartheid group),Office,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198912060010,1989,12,6,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Spain state dept.,"residence, Spanish Ambassador",185,Spain,"","","","","","","","","","","","","","","","",Basque Fatherland and Freedom (ETA),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenades,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199003260019,1990,3,26,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Govt,Justice Ministry,142,Netherlands,"","","","","","","","","","","","","","","","",Revolutionary Anti-Racist Action,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199005270006,1990,5,27,"",0,"",142,8,Western Europe,Limburg,Roermond,51.192442,5.994695,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",1,Business,"","",Law Firm,Nicholas Spanos,14,Australia,"","","","","","","","","","","","","","","","",Irish Republican Army (IRA),"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199006300007,1990,6,30,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",Aurora Building,216,Great Britain,1,Business,"","","",Aurora Building,98,Italy,1,Business,"","","",Aurora Building,183,South Africa,Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive - defused,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199007060010,1990,7,6,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Banco Bilban Vizcaya,Offices,185,Spain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199007060011,1990,7,6,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,3,Bank/Commerce,Banco do Brasil,Banco do Brasil,30,Brazil,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199012030010,1990,12,3,"",0,"",142,8,Western Europe,Limburg,Venlo,51.370489,6.172386,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"","Rail Line, Germany to Retterdam",142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199104120002,1991,4,12,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Iraq state department,Iraq embassy,95,Iraq,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199107120014,1991,7,12,"",0,"",142,8,Western Europe,Overijssel,Deventer,52.26008,6.164839,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,Turkey State Dept.,Turkish Consulate,209,Turkey,"","","","","","","","","","","","","","","","",Kurdish Dissidents,"","","","","","",0,"","",0,70,"","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Rocks,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199107160009,1991,7,16,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,3,Bank/Commerce,Pamukbank,Branch,209,Turkey,"","","","","","","","","","","","","","","","",Dev Sol,"","","","","","",0,"","",0,3,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,0,1,1,""
199108090004,1991,8,9,"",0,"",142,8,Western Europe,North Holland,Amsterdam,52.370216,4.895168,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Turkish Tourism office,office,209,Turkey,"","","","","","","","","","","","","","","","",Kurdish Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199108090017,1991,8,9,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,3,Bank/Commerce,Turkiye Js Bankasi,Branch,209,Turkey,"","","","","","","","","","","","","","","","",Kurdish Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,3,Minor (likely < $1 million),30000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199111130002,1991,11,13,"",0,"",142,8,Western Europe,North Holland,Grootschermer,52.583333,4.85,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Government (justice department),"Residence, Junior Minister Aad Kosto*",142,Netherlands,"","","","","","","","","","","","","","","","",Revolutionary Anti-Racist Action,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199111130003,1991,11,13,"",0,"",142,8,Western Europe,South Holland,The Hague,52.069858,4.291111,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Government,Justice Ministry Building,142,Netherlands,"","","","","","","","","","","","","","","","",Revolutionary Anti-Racist Action,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive - defused,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199112270008,1991,12,27,"",0,"",142,8,Western Europe,South Holland,Rotterdam,51.924216,4.481776,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Turkey State Dept.,Consulate,209,Turkey,"","","","","","","","","","","","","","","","",Kurdish Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
