200204210005,2002,4,22,"",0,"",42,11,Sub-Saharan Africa,Borkou,Faya-Largeau,17.868885,18.80762,2,0,Near Faya-Largeau airport,"4/22/2002: Gueti Mahamat, president of the African Democratic Party (PDA), was killed when his vehicle hit a landmine near the airport in Faya-Largeau, Borkou Department, Chad.  Although unexploded mines from previous conflicts are scattered throughout Chad, officials believe that the incident was intentional.  No group claimed responsibility for the incident; however, several suspects were taken into custody.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,African Democratic Party (PDA),"Gueti Mahamat, the president of the African Democratic Party (PDA)",42,Chad,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,3,0,"","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","","",1,0,0,0,0,0,1,4,Unknown,"",A landmine exploded in the vicinity of a vehicle,0,"","","","","","","","","","","","","","","",It is possible that the landmine was left over from a previous conflict.,"\"\"\"Chad arrests 'terrorists' over killing of opposition leader","\"\" Agence France Presse",April 23,"2002.\"","\"\"\"Chad opposition head dies after hitting 'terrorist' mine: govt","\"\" Agence France Presse",April 22,"2002.\"",""
200701240003,2007,1,24,"",0,"",42,11,Sub-Saharan Africa,N'Djamena,N'Djamena,12.126693,15.0284,1,0,"","01/24/2007:  A Sudanese plane carrying 103 passengers and crew was hijacked and diverted to the Chadian capital of N'Djamena, where the hijacker surrendered.  No casualties were reported. The hijacker was identified as Mohammed Abdelatif Mahamat.  He reportedly intended to stress the plight of the conflict in Darfur.",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Sudanese Airplane,Air West 612,195,Sudan,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians onboard flight 612,999,Multinational,"","","","","","","","",Unknown,"","","","","",To stress the plight of Darfur,0,"","",0,1,1,0,"","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,103,0,"",-99,"","",0,"","","","","",5,Successful Rescue,"","","\"Halime Assadya Ali, \"\"Hijacked plane lands in Chadian capital",hijacker surrenders,"\"\" The Associated Press",January 24,"2007.\"","\"\"\"CHADIAN FORCES ARREST HIJACKER OF SUDANESE PLANE","\"\" Bahrain News Agency",January 24,"2007.\""
199707230007,1997,7,23,"",0,"",42,11,Sub-Saharan Africa,Moyen-Chari,Boum-Kebbir,10.329291,19.549417,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Gov't,"\"\"\"Administration Post\"\"\"",42,Chad,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,2,0,"",2,0,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200702010005,2007,2,1,"",0,"",42,11,Sub-Saharan Africa,Ouaddai,Adre,13.464442,22.197704,1,0,"","02/01/2007: Twelve civillians and 20 soldiers were killed and 40 civillians and 30 soldiers were wounded when assailants armed with unspecified firearms attacked the positions of government troops in Adre, Ouddai, Chad.  No group claimed responsibility.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Unknown,Chad government troops,42,Chad,14,Private Citizens & Property,"","",Unknown,Unknown,42,Chad,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",32,0,0,70,0,0,1,4,Unknown,"",The town was damaged as well as three vehicles.,0,"","","","","","","","","","","","","","","","","National Counter Terrorism Center, 2007 Report on Terrorism","","",CETIS,-9,-9,0,-9,""
199802040002,1998,2,4,"",1,"",42,11,Sub-Saharan Africa,Moyen-Chari,Sarh,9.383462,18.000593,1,1,Manda National Park,"02/04/1998: Rebels kidnapped four French nationals in the Manda National Park in southern Chad. The leader of the radical Union of Democratic Forces, identified only as Dr. Nahor, claimed responsibility for the abduction. No casualties were reported and the victims were released.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Civilians,Four French Nationals,69,France,"","","","","","","","","","","","","","","","",Union of Democratic Forces,"","","","","",Unknown,0,"","",0,"","",1,2,Call (post-incident),"","","","","","",-9,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",1,4,0,"",-99,"","",0,"","","","","",2,Hostage(s) released by perpetrators,4,"","�Four French Nationals Kidnapped in Chad,� Agence France Presse, February 4, 1998.","�World News in Brief,� AAP Newsfeed, February 4, 1998.","�Chadian political party claims kidnapping of French,� Agence France Presse, February  05, 1998.",CETIS,0,1,1,1,""
200702060024,2007,2,6,"",0,"",42,11,Sub-Saharan Africa,Ouaddai,Adre,13.464442,22.197704,1,0,"","02/06/2007: Seven civilians were killed and four were injured by rebel forces in Andre, Chad. The perpetrators of this incident were unknown.  No claim of responsibility was reported.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Unknown,civilians,42,Chad,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",7,0,0,4,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Seven said killed in eastern Chad rebel attack� Radio France Internationale. February 6, 2007.","","",CETIS,-9,-9,0,-9,""
199907120003,1999,7,12,"",0,"",42,11,Sub-Saharan Africa,Tibesti,Unknown,21.322268,16.889136,4,1,This incident occurred in the Tibesti Mountains.,"07/12/1999: The Toubou rebels of Youssouf Togoimi's Movement for Democracy and Justice in Chad (MDJT) claimed responsibility for luring government forces into a deadly ambush in the Tibesti, Chad. The attack resulted in the deaths of 77 soldiers.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Chadian Army,"Chad Armed Forces in Tibesti, Chad",42,Chad,"","","","","","","","","","","","","","","","",Movement for Democracy and Justice in Chad (MDJT),"","","","","",Unknown,0,"","",0,"",0,1,10,Unknown,"","","","","","",1,13,Unknown,"","","","","","","","","","","","","","","",77,0,0,"",0,0,0,"","","","",0,"","","","","","","","","","","","","","","","\"Chadian Government officials denied that the attack occurred and claimed that the incident was, \"\"yet another vile propaganda campaign by the MDJT.\"\"\"","\"\"\"Chad--Rebels Reportedly Ambush Government Army",Kill 77,� Radio France Internationale,July 14,"1999.\"","","",CETIS,0
200702190006,2007,2,19,"",0,"",42,11,Sub-Saharan Africa,Ennedi-Ouest,Fada,17.194404,21.585861,1,0,"","02/19/2007: The rebel Union of Forces for Democracy and Development (UFDD) attacked the northern town of Fada, birthplace of the president Idriss Deby Itno, in Chad. 63 soldiers were killed and 45 were injured. 34 were taken prisoner.",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians,42,Chad,"","","","","","","","","","","","","","","","",Union of Forces for Democracy and Development (UFDD),"","","","","",Unknown,0,"","",0,"","",1,10,Unknown,"","","","","","",-9,13,Unknown,"","","","","","","","","","","","","","","",63,0,"",45,0,"",-9,"","","","",0,"","","","","","","","","","","","","","","","","�Chadian Rebels Attack President Deby's Hometown,� Paris AFP (World Service) in English, February 19, 2007.","","",CETIS,0,0,0,0,""
200702280008,2007,2,28,"",0,"",42,11,Sub-Saharan Africa,Ouaddai,Goz Amer,13.653141,21.200097,1,0,"","02/28/2007:  In Goz Amer, Chad, assailant armed with unspecified firearms attacked a refugee camp.  Seventeen refugees were killed and the camp was damaged.  The assailants also stole all of the camp's livestock.  No group claimed responsibility although it is widely believed the Janaweed Militia was responsible.",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",14,Private Citizens & Property,65,Refugee (including Camps/IDP/Asylum Seekers),Unknown,Refugee Camp,42,Chad,"","","","","","","","","","","","","","","","",Janjaweed,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",17,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The refugee camp was damaged and all of the livestock was stolen.,0,"","","","","","","","","","","","","","","","","National Counter Terrorism Center, 2007 Report on Terrorism","","",CETIS,1,1,0,1,""
200703300010,2007,3,30,"",0,"",42,11,Sub-Saharan Africa,Wadi Fira,Dar-Tama,14.506395,22.045569,1,0,"",03/30/2007: Refugees in a camp in Chad were attacked just after the President visited. Five refugees were wounded.  No claim of responsibility was reported.,1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Sudanese Refugees,Sudanese refugees,195,Sudan,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",9,Melee,21,Blunt Object,5,Firearms,5,Unknown Gun Type,"","","","","","","","","",0,0,0,5,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Refugees in Camps in Guereda Reported Killed, Raped,� Le Progres, March 30, 2007.","","",CETIS,-9,-9,1,1,""
200709170005,2007,9,17,"",1,"",42,11,Sub-Saharan Africa,Ouaddai,Adre,13.464442,22.197704,1,0,"","09/18/2007: Assailants armed with unspecified firearms fired upon and took over Hileket location in Adre, Chad, killing 17 soldiers, wounding 14, and kidnapping 15 others.  No group claimed responsibility although it was widely believed to be the actions of the Union of Chadian Forces (UFNT).",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,"","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military personel,Unknown,42,Chad,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civillians,Unknown,42,Chad,"","","","","","","","",Union of Chadian Forces (UFNT),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",17,0,0,14,0,0,0,"","","","",1,15,0,"","",Unknown,Unknown,"","","","","","",7,Unknown,"",No additional information could be found about the kidnappings.,"National Counter Terrorism Center, 2007 Report on Terrorism","","",CETIS,0,0,0,0,""
200802010006,2008,2,2,"",1,2/5/2008,42,11,Sub-Saharan Africa,N'Djamena,N'Djamena,12.126693,15.0284,1,0,Inside the city of N'Djamena,"2/2/2008: Chadian rebels attacked the capital city of N'Djamena, in N'Djamena region, Chad.  The rebels engaged in three days of fighting with military forces, finally agreeing to a cease-fire on February 5, 2008.  Hundreds of civilians and an unknown number of rebels and military personnel were killed in the attack; more than one thousand people were wounded.  Stores and businesses in the downtown sector were looted, as were the parliament buildings and the state broadcasting station.  Approximately 20,000 residents fled the city during the assault.  The rebels entered the city with the intention of toppling President Deby; they directed their attack towrds the presidential palace.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),17,Head of State,Chadian president,President Idriss Deby,42,Chad,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Chadian soldiers,Chadian military protecting the presidential palace and the city of N'Djamena,42,Chad,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians in the vicinity of the city of N'Djamena,42,Chad,Rebels,"","","","","",The rebels were trying to topple President Idriss Deby.,0,"","",0,-99,-99,1,10,Unknown,"","","","","","",0,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","","\"The only specific weapons mentioned were \"\"heavy weapons\"\"\"",160,0,"",1001,0,"",1,4,Unknown,"","The downtown core was looted, as were the parliamentary building and the state broadcasting station",0,"","","","","","","","","","","","","","","","The rebel forces consisted of three groups that had formed a coalition, led by Mahamat Nouri","\"Tom Maliti, \"\"Hundreds of Civilians Killed in Chad","\"\" Associated Press",February 5,"2008.\"","\"\"\"Chadian rebels fighting inside capital-resident","\"\" Reuters",February 2,"2008.\"",""
200802030007,2008,2,2,"",0,"",42,11,Sub-Saharan Africa,N'Djamena,N'Djamena,12.126693,15.0284,1,0,The private residence of the Saudi ambassador in N'Djamena,"2/2/2008: Chadian rebels threw an explosive device at the private residence of the Saudi ambassador in N'Djamena, N'Djamena region, Chad.  The wife and the daughter of an embassy staff member were killed in the explosion; they had been taking shelter at the residence.  The incident occurred while rebels were attacking the city in an attempt to overthrow President Deby.  No group claimed responsibility for the incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Saudi ambassador,"The private residence of the Saudi ambassador in N'Djamena, and embassy staff members taking refuge there",173,Saudi Arabia,"","","","","","","","","","","","","","","","",Rebels,"","","","","","Specific motive is unknown; however, the bombing occurred while the rebels were attacking the city of N'Djamena in an attempt to overthrow President Deby",0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",2,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Saudi Arabia Closes Embassy In Chad",Evacuates Employees,"\"\" Associated Press",February 5,"2008.\"","\"\"\"Attack on Saudi residence in Chad kills 2 -Arabiya","\"\" Reuters",February 2,"2008.\""
200805010017,2008,5,1,"",0,"",42,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,Eastern Chad near the Sudanese border,"5/1/2008: Unidentified gunmen opened fire on a convoy of humanitarian workers in eastern Chad, near the Sudanese border.  The assailants killed Pascal Marlinge, a French citizen and aid worker from Save the Children.  No group claimed responsibility for the incident and specific motive is unknown.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,Humanitarian groups,"A convoy of humanitarian workers, in general, and Pascal Marlinge, a French citizen and aid worker for Save the Children, in particular",69,France,"","","","","","","","","","","","","","","","",Gunmen,"","","","","","Specific motive is unknown; however, Chad is housing Sudanese refugees and Sudan has become hostile to humanitarian workers in the area",0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","",One source states that the assailants were suspected bandits.,"\"Elaine Ganley, \"\"French aid worker killed in Chad","\"\" Fox News",May 1,"2008.\"","\"\"\"French aid worker shot to death in Chad","\"\" CNN",May 2,"2008.\"",""
200805020002,2008,5,2,"",0,"",42,11,Sub-Saharan Africa,Guera,Hadid,12.754968,19.423904,1,1,"The attack took place between Hadjer and Hadid villages in Guera province, Chad.","05/02/2008: On Friday, a French aid worker, Pascal Marlinge, working for Save the Children UK, was shot and killed when she and four other workers traveling between the villages of Hadjer and Hadid in Guera province, Chad, were stopped in their vehicle by unknown gunmen. No other injuries were reported and no claim of responsibility was made for the incident.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,Save the Children UK,"A French aid worker, Pascal Marlinge, for Save the Children UK",69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown firearms were used in the firearm attack.,1,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"Elaine Ganley, \"\"French Aid Worker Killed in Chad","\"\" Lexis Nexis",Associated Press,May 1,"2008.\"","\"Press TV, \"\"French Aid Worker Killed in Chad","\"\" http://www.presstv.ir (accessed May 2","2008).\"",""
200806140014,2008,6,14,"",0,"",42,11,Sub-Saharan Africa,Ouaddai,Goz Beida,12.224226,21.413471,1,0,"The town of Goz Beida, Ouaddai, Chad.","06/14/2008: On Saturday, National Alliance rebels took control of the town of Goz Beida, Ouaddai, Chad. No casualties were reported. Goz Beida is the first town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,1,1,1,2,Other Crime Type,1,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Goz Beida,The town of Goz Beida,42,Chad,"","","","","","","","","","","","","","","","",National Alliance (Chad),"","","","","","Goz Beida is the first town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,"","",0,-99,0,1,3,Call (pre-incident),"","","","","","",0,5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unknown weapons were used in the attack.,1,0,"","",0,"",1,3,Minor (likely < $1 million),"",Business property and three vehicles were stolen in this attack.,-9,"","","","","","","","","","","","","","","","","\"Agence France Presse, \"\"Chad Rebels Seize Town",EU Troops Come Under Fire: Officials,"\"\" Agence France Presse",June 15,"2008.\"","\"Patrick Fort, \"\"Chadian Rebels Seize Border Town as France Issues Warning","\"\" Agence France Presse",June 14,"2008.\""
200806160008,2008,6,16,"",0,"",42,11,Sub-Saharan Africa,Ouaddai,Am Dam,12.766027,20.466095,1,0,"The town of Am Dam, Ouaddai, Chad","06/16/2008: On Monday, National Alliance rebels took control of the town of Am Dam, Ouaddai, Chad. No casualties were reported. Am Dam is the second town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,1,1,1,2,Other Crime Type,1,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Am Dam,The town of Am Dam,42,Chad,"","","","","","","","","","","","","","","","",National Alliance (Chad),"","","","","","Am Dam is the second town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,"","",0,-99,0,1,2,Call (post-incident),"","","","","","",0,13,Unknown,"","","","","","","","","","","","","","",Unknown weapons were used in the attack.,0,0,0,0,0,0,-9,4,Unknown,"",It is unknown if there was any damage.,0,"","","","","","","","","","","","","","","","","\"Press TV, \"\"Chadian Rebels Seized Second Town","\"\" Press TV","http://www.presstv.ir/Detail.aspx?id=60167&sectionid=351020506.\"","\"Lexis Nexis, \"\"Chad Rebels Seize Second Town in Threatened Advance on Capital","\"\" Agence France Presse",June 15,"2008.\"","\"Kissy Agyeman, \"\"Rebel Groups Capture Town in Eastern Chad","\"\" Global Insight"
200806160009,2008,6,16,"",0,"",42,11,Sub-Saharan Africa,Wadi Fira,Biltine,14.525542,20.92607,1,0,"The town of Biltine, Biltine, Chad.","06/16/2008: On Monday, National Alliance rebels took control of the town of Biltine, Biltine, Chad. No casualties were reported. Biltine is the third town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,1,1,1,2,Other Crime Type,1,0,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Biltine,The town of Biltine,42,Chad,"","","","","","","","","","","","","","","","",National Alliance (Chad),"","","","","","Biltine is the third town to be taken by the National Alliance rebels in their advance on the Chadian capital, Ndjamena.",0,"","",0,-99,0,1,2,Call (post-incident),"","","","","","",0,13,Unknown,"","","","","","","","","","","","","","",Unknown weapons were used in the attack.,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","\"BBC, \"\"Chad's Rebels 'Seize' Third Town","\"\" BBC","http://news.bbc.co.uk/2/hi/africa/7457117.stm.\"","\"Lexis Nexis, \"\"Chadian Rebels Claim to Take New Town","\"\" Agence France Presse",June 16,"2008.\"","\"Lexis Nexis, \"\"Fierce Clashes as Chad Rebels Claim New Success","\"\" Agence France Presse"
200808040014,2008,8,4,"",0,"",42,11,Sub-Saharan Africa,N'Djamena,N'Djamena,12.126693,15.0284,1,0,The incident occurred in N'Djamena's central market.,"08/04/2008: On Monday, at an unknown time, in Ndjamena, Chari Baguirmi, Chad, a bomb exploded in the central market killing seven people and injuring 10 others. There were no claims of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",The target was a market place.,42,Chad,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack is unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The exact type of explosive used is unknown.,7,0,0,10,0,0,-9,"","","",It is unknown if any damage was done to personal property.,0,"","","","","","","","","","","","","","","","","\"Institute for Peave and Conflict Resolution, \"\"Conflict Flash-Points in Africa",August 2008,"\"\" IPCR",August 31st,"2008.\"","\"British Broadcasting Corporation, \"\"Old Rocket Blamed for Chad Blast","\"\" BBC",August 6th,"2008.\""
