199603100013,1996,3,10,"",0,"",93,5,Southeast Asia,Papua,Tembagadura,-4.266966,137.0472,2,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",1,Business,10,Mining,Freeport Indonesia,"mine, mill and township",217,United States,"","","","","","","","","","","","","","","","",Irianese Tribesmen,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",15,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
200210120006,2002,10,12,"",0,"",93,5,Southeast Asia,Bali (Province),Denpasar,-8.656378,115.221806,1,0,"","10/12/2002: A small bomb exploded near the United States Consulates in Denpasar, Bali, but no one was injured.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,U.S. Department of State,"United States Consulate in Denpasar, Bali",217,United States,"","","","","","","","","","","","","","","","",Jemaah Islamiya (JI),"","","","","",To attack U.S. interests.,1,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","Spillius, Alex, Dutter, Barbie, �Al-Qa'eda link to club bombing 'Six Britons' among 187 killed in terror attack at Bali resort Hundreds of Australians caught in blast,� The Daily Telegraph(London), October 14, 2002.","Nakashima, Ellen, Sipress, Alan, �Official Links Bali Bombing To Al Qaeda; Indonesian Says Group Worked Through Locals,� The Washington Post, October 15, 2002.","Dougherty, Sarah, �Scores dead as 'al-Qaeda' bombers blast Bali,� The Daily Telegraph(London), October 13, 2002.",CETIS,0,1,1,1,""
199603120005,1996,3,12,"",0,"",93,5,Southeast Asia,Papua,Timika,-4.55013,136.889096,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,10,Mining,Freeport Indonesia,Company Town and Fuel Dump,93,Indonesia,"","","","","","","","","","","","","","","","",Irianese Tribesmen,"","","","","","",0,"","",0,600,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
200210240001,2002,10,24,"",0,"",93,5,Southeast Asia,West Java (Province),Bandung,-6.908704,107.610683,1,0,"","10/24/2002: A homemade bomb exploded in a shopping mall in Bandung, Indonesia, injuring two civilians. No group or individual claimed credit for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,Civilians,"Civilians at a shopping mall in Bandung, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,2,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Homemade Bomb Explodes in Indonesian Shopping Mall, Injures One,� Agence France Presse, October 24, 2002.","McDowell, Patrick, �Explosion at Indonesian mall; world moves to isolate terror group,� Associated Press, October 24, 2002.","",CETIS,-9,-9,0,-9,""
199604210005,1996,4,21,"",0,"",93,5,Southeast Asia,"",Medan,3.585242,98.675598,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,82,Labor Union Related,Legal Aid Institute (LBH),LBH Office,93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200211210002,2002,11,21,"",1,11/23/2002,93,5,Southeast Asia,Aceh (Special Territory),Teupin Peunti,5.072926,97.177953,2,0,"","11/21/2002: Three ExxonMobil workers were kidnapped by perpetrators in the Teupin Peunti village, Blang Geudong Area, Aceh Province, Indonesia on November 21. The victims were released unharmed on November 23. A released victim identified the Free Aceh Movement (GAM) as the perpetrator of the incident.",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,4,Multinational Corporation,Civilians,ExxonMobil workers in Teupin Peunti,93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Unspecified weapons were used in the incident.,0,0,0,0,0,0,0,"","","","",1,3,0,"",3,"","",1,-99,"","","",Whether any ransom had been asked or paid was not reported.,2,Hostage(s) released by perpetrators,3,"","\"\"\"Three Kidnapped Oil Workers Released in Indonesia's Aceh: Police",� Agence France Presse,November 24,"2002.\"","\"\"\"3 Abducted ExxonMobil Employees in Aceh Released",� Asian Political News,November 25,"2002.\"","\"Gavin Knight, \"\"Gunmen Kidnap Three ExxonMobil Employees in Indonesia's Aceh Province"
199604210006,1996,4,21,"",0,"",93,5,Southeast Asia,North Sumatra,Medan,3.585242,98.675598,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Independent Election Monitoring Committee (Kipp),Kipp Branch Office,93,Indonesia,"","","","","","","","","","","","","","","","",Mob,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Stones,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200212050003,2002,12,5,"",0,"",93,5,Southeast Asia,South Sulawesi (Province),Makassar,-5.133333,119.416667,1,0,"","12/05/2002: Unknown perpetrators exploded a bomb at a McDonald�s restaurant in Ratu Indah shopping mall in Makassar, Indonesia. The attack killed three people and injured 11 more.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,4,Multinational Corporation,Civilians,"Indiscriminate civilians at a McDonalds at the Ratu Indah shopping mall in Makassar, Indonesia",93,Indonesia,1,Business,4,Multinational Corporation,McDonalds,"A McDonalds at the Ratu Indah shopping mall in Makassar, Indonesia",217,United States,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The specific type of explosive used in this incident was not reported.,3,0,0,11,0,0,1,3,Minor (likely < $1 million),"",The attack caused damage to the McDonalds.,0,"","","","","","","","","","","","","","","","","�Explosion which killed three at McDonald�s in Indonesia was a bomb,� Agence France Presse, December 6, 2002.","�Indonesian Police Say Mcdonald's Blast Caused by Powder Explosive,� Tokyo Kyodo, December 6, 2002.","�Indonesian police say bomb caused fatal blast in Makassar,� Melbourne Radio Australia, December 6, 2002.",CETIS,-9,-9,1,1,""
199607270004,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesia Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",5,"","",149,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200301010015,2003,1,1,"",0,"",93,5,Southeast Asia,Papua (Province),Jayapura,-2.528781,140.713463,1,0,"","01/01/2003: Indonesian police, investigating the shooting of two women including the wife of a known human rights campaigner, came under fire from unknown gunmen in the Papuan capital Jayapura. One military officer accompanying the policemen was wounded when three bullets hit his car",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Papua Police Department,Police Investigators,93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,-9,"","","","",0,"","","","","","","","","","","","","","","","","�Police in Indonesian Papua Fired On by Unknown Gunmen,� Agence France Presse, January 1, 2003.","","",CETIS,-9,-9,0,-9,""
199607270005,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270005, 199607270006, 199607270007, 199607270008, 199607270009, 199607270010, 199607270011, 199607270012, 199607270013"
200301060004,2003,1,6,"",0,"",93,5,Southeast Asia,Unknown,Medan,3.585242,98.675598,1,0,"","01/06/2003: A vendor found a bomb inside the Sukaramai market, located on Jalan Senjata Api, Medan, Indonesia. Police were unsure of who planted the device.",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,Marketplace,Sukaramai market,93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,14,Time Fuse,"","","","","","","","","","","","","",0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","","","�Unexploded bomb found in market, same as one that exploded 5 Jan,� Radio 68H, January 6, 2003.","","",CETIS,-9,-9,0,-9,""
199607270006,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270006, 199607270005, 199607270007, 199607270008, 199607270009, 199607270010, 199607270011, 199607270012, 199607270013"
200301110006,2003,1,11,"",0,"",93,5,Southeast Asia,South Sulawesi (Province),Palopo,-3.0,120.2,1,0,"","01/11/2003: Four civilians were left dead and three more were injured when an explosion ripped through the Samppodo Indah caf� in Palopo, Indonesia. Two unknown suspects were seen in the caf� where the bomb went off just prior to the explosion.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Samppodo Indah caf�,"Samppodo Indah caf� in Palopo, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",4,0,0,3,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","�Palopo bomb: Police sketches of two likely suspects not for publication.� The Jakarta Post. January 12, 2003.","","",CETIS,-9,-9,0,-9,""
199607270007,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270007, 199607270005, 199607270006, 199607270008, 199607270009, 199607270010, 199607270011, 199607270012, 199607270013"
200301140004,2003,1,14,"",0,"",93,5,Southeast Asia,Maluku (Province),Ambon,-3.648426,128.16576,1,0,"",01/14/2003: Ambon in Indonesia was the site of a meeting involving four members of the Gotong Royong cabinet when a bomb was detonated after being hurled from a moving car by two men. The assailants were beaten by local mobs before police detained them. No one was injured in the attack.,1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Gotong Royong Cabinet,Four visiting members of the Gotong Royong cabinet,93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,2,2,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"",The damage caused was not due to the bombing but the resulting riot.,0,"","","","","","","","","","","","","","","","","�Bomb explosion greets Indonesian ministers' visit to Ambon,� Detikcom, January 14, 2003.","","",CETIS,-9,-9,0,-9,""
199607270008,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270008, 199607270005, 199607270006, 199607270007, 199607270009, 199607270010, 199607270011, 199607270012, 199607270013"
200302030001,2003,2,3,"",0,"",93,5,Southeast Asia,Jakarta (Capital City District),Jakarta,-6.208821,106.846046,1,0,"","02/03/2003: At around 7:15 am local time, a bomb exploded at the Indonesian national police headquarters in the town of Kebavoran, a suburb south of the capital Jakarta. The bomb was in a black bag outside a function hall in the building. The blast destroyed several windows, damaged the entrance to the function hall, and created a large hole in the wooden ceiling in the lobby of the hall. At least one vehicle was damaged by the blast. No one claimed responsibility, though Indonesia's national Police Chief was certain that the blast was a political act.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Indonesia National Police,Indonesia National Police Headquarters,93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,14,Time Fuse,"","","","","","","","","","","","","The bomb, found in a black bag, was described by police as being composed of plastic pipes, stuffed with explosive powder, and sealed with cement. There was a timer fitted to the bomb as well.",0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"The bomb damaged several windows, the entrance of a function hall, and created a large hole in the wooden ceiling of the function hall's lobby. At least one vehicle was damaged.",0,"","","","","","","","","","","","","","","","There was much media speculation that Islamic radicals, particularly Jemiah Islamiyah (JI) were behind the incident, because the Indonesian police were investigating several incidents allegedly perpetrated by JI at the time. The bomb exploded when a night-shift guard found the bag, and exploded while the guard went to notify others.","\"\"\"Indonesian police headquarters blast caused by bomb - official","\"\" AFX",February 3,"2003.\"","\"Victor Tjhajadi, \"\"Bomb at Indonesian police HQ has 'political message","'\"\" AFP",February 3,"2003.\"","\"\"\"Indonesia police on edge after blast at headquarters"
199607270009,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270009, 199607270005, 199607270006, 199607270007, 199607270008, 199607270010, 199607270011, 199607270012, 199607270013"
200303150006,2003,3,15,"",0,"",93,5,Southeast Asia,Aceh (Province),Takengon,4.622325,96.84644,1,0,"","03/15/2003: About 45 alleged Free Aceh Movement (GAM) gunmen attacked a village in Takengon, Indonesia, killing two and burning 12 vehicles and four motorcycles. GAM denied responsibility for the attack.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Civilians in Takengon, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Sources speculated that the gunmen were retaliating against the anti-GAM rally in front of Takengon's Joint Security Committee (JSC) office earlier in the month.,1,"","",0,45,0,0,"","","","","","","","","",8,Incendiary,18,Arson/Fire,"","","","","","","","","","","","","",2,0,0,0,0,0,1,3,Minor (likely < $1 million),"",Twelve vehicles and four motorcycles were burned in the attack.,0,"","","","","","","","","","","","","","","","","�Indonesian Police Accuse GAM Behind Saturday�s Attack,� Xinhua News Agency, March 17, 2003.","�Indonesia: Four Killed in Aceh 15 Mar, Peace Accord �On Brink of Collapse�,� The Jakarta Post, March 17, 2003.","�Indonesian Security, Aceh Rebels Trade Accusations,� Agence France Presse, March 16, 2003.",CETIS,0,0,0,0,""
199607270010,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270010, 199607270005, 199607270006, 199607270007, 199607270008, 199607270009, 199607270011, 199607270012, 199607270013"
200304010001,2003,4,1,"",0,"",93,5,Southeast Asia,Sumatra (Province),Medan,3.585242,98.675598,1,0,"","04/01/2003: A bomb exploded at a pipeline installation near Medan in the North Sumatra Province of Indonesia. The Free Aceh Movement (GAM) was suspected and police apprehended ten people in connection to the attack. The pipeline, built by state-owned Pertamina, was quite prone to fire since it had no special security provisions. No one was injured in the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,106,Gas,Indonesian Pipeline,Pertamina Pipeline,93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Unknown,1,"","",0,"",10,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Medan: Heightened security following two blasts",AFP to assist investigations,"\"\" FBIS",April 2,"2003.\"","\"\"\"Another Blast in Medan","\"\" The Jakarta Post",April 3,"2003.\""
199607270011,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270011, 199607270005, 199607270006, 199607270007, 199607270008, 199607270009, 199607270010, 199607270012, 199607270013"
200304240003,2003,4,24,"",0,"",93,5,Southeast Asia,Jakarta (Special Capital Region),Jakarta,-6.208821,106.846046,1,0,"","04/24/2003: A small pipe bomb exploded outside the main United Nations building in downtown Jakarta. No one was injured, though there was some damage to a bridge. There was no claim of responsibility for this incident.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,United Nations building in downtown Jakarta,999,Multinational,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,31,Pipe Bomb,"","","","","","","","","","","","","",0,0,0,0,0,0,1,4,Unknown,"",A bridge was damaged.,0,"","","","","","","","","","","","","","","","","�Indonesian Official Says Bomb Blast at Jakarta Airport Linked to Terrorism,� AFP, April 27, 2003.","�Further on Blast Injuries at KFC Restaurant at Jakarta Airport,� Xinhua, April 27, 2003.","�11 injured in bomb blast in Jakarta airport,� Milwaukee Journal Sentinel, April 27, 2003.",CETIS,-9,-9,1,1,""
199607270012,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270012, 199607270005, 199607270006, 199607270007, 199607270008, 199607270009, 199607270010, 199607270011, 199607270013"
200304270001,2003,4,27,"",0,"",93,5,Southeast Asia,Jakarta (Special Capital Region),Jakarta,-6.208821,106.846046,1,0,"","04/27/2003: A small bomb exploded in a Kentucky Fried Chicken restaurant at Jakarta's Soekarno-Hatta International Airport. The device was similar to one that was used a few days before at a United Nations office building. At least six people were injured, and there was some damage to the restaurant's chairs and windows. Police spokespersons suspected that the attackers were linked to the Jemaah Islamiyah group, and that the attack may have been connected to the ongoing trial of a number of Jemaah Islamiyah members, including leader Abu Bakar Bashir.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,Restaurant,Kentucky Fried Chicken,217,United States,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,Civilians,93,Indonesia,"","","","","","","","",Jemaah Islamiya (JI),"","","","","","Police said that the attack may have been connected to the ongoing trial of a number of Jemaah Islamiyah members, including leader Abu Bakar Bashir.",1,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The bomb was apparently homemade.,0,0,0,6,0,0,1,4,Unknown,"",There was some damage to the restaurant's chairs and windows.,0,"","","","","","","","","","","","","","","","","�Indonesian Official Says Bomb Blast at Jakarta Airport Linked to Terrorism,� AFP, April 27, 2003.","�Further on Blast Injuries at KFC Restaurant at Jakarta Airport,� Xinhua, April 27, 2003.","�11 injured in bomb blast in Jakarta airport,� Milwaukee Journal Sentinel, April 27, 2003.",CETIS,0,1,1,1,""
199607270013,1996,7,27,"",0,"",93,5,Southeast Asia,Jakarta,Jakarta,-6.208821,106.846046,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Indonesian Democratic Party (PDI),Building,93,Indonesia,"","","","","","","","","","","","","","","","",Opposition Group,Activists,"","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199607270013, 199607270005, 199607270006, 199607270007, 199607270008, 199607270009, 199607270010, 199607270011, 199607270012"
200305010001,2003,5,1,"",0,"",93,5,Southeast Asia,Aceh (Province),Lhokseumawe,5.183798,97.141575,1,0,"","05/1/2003: Suspected rebels of the Free Aceh Movement (GAM) shot dead two civilians and wounded another at a food stall on the outskirts of Lhokseumawe, Indonesia.",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Civilians,"Two civilians in a food stall on the outskirts of Lhokseumawe, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Unknown,1,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",2,0,0,1,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The Free Aceh Movement (GAM) said the attackers were soldiers who thought the victims to be rebels.,"\"\"\"Three more killed in Aceh",Indonesia said pondering state of emergency,"\"\" Agence France Presse",May 01,"2003.\"","\"\"\"Aceh rebels kill two civilians",Indonesian military claim,"\"\" Deutsche Presse-Agentur",May 01
199608130008,1996,8,13,"",0,"",93,5,Southeast Asia,Yogyakarta,Yogyakarta,-7.797224,110.368797,1,0,"","",1,1,1,-9,"","",0,1,0,8,Unarmed Assault,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"\"\"\"Bernas\"\" daily newspaper\"","Fuad Muhammad Syafruddin, journalist",93,Indonesia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",9,Melee,21,Blunt Object,"","","","","","","","","","","","",Rod,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
200305010002,2003,5,1,"",0,"",93,5,Southeast Asia,Aceh (Province),Aceh,4.707828,96.732788,1,1,The incident took place at an unspecified military post in east Aceh.,"05/1/2003: Suspected members of the Free Aceh Movement (GAM) attacked a military post in East Aceh, Indonesia. The number of government casualties not reported, but one rebel died in the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Indonesian Military,"A military post in East Aceh, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Unknown,1,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",1,0,1,"",0,"",0,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Three more killed in Aceh",Indonesia said pondering state of emergency,"\"\" Agence France Presse",May 01,"2003.\"","\"\"\"Aceh rebels kill two civilians",Indonesian military claim,"\"\" Deutsche Presse-Agentur",May 01
199608140008,1996,8,14,"",0,"",93,5,Southeast Asia,Papua,Timika,-4.55013,136.889096,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","","(DjajanTi Group) Kemundan Raya Co., Ltd",Employees at base camp,93,Indonesia,"","","","","","","","","","","","","","","","",Free Papua Movement (OPM-Organisasi Papua Merdeka),"","","","","","",0,"","",0,50,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",0,"","","","",1,12,0,"","","",Indonesia,0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
200305010003,2003,5,1,"",0,"",93,5,Southeast Asia,Aceh (Province),Pidie,5.380556,95.954722,1,0,"","05/1/2003: Fifteen suspected members of the Free Aceh Movement (GAM) attacked a military district office in North Aceh, Indonesia. One soldier was wounded in the incident.",1,1,1,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Indonesian Military,"A military district office in North Aceh, Indonesia",93,Indonesia,"","","","","","","","","","","","","","","","",Free Aceh Movement (GAM),"","","","","",Unknown,1,"","",0,"","",0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,0,0,1,0,0,-9,"","","",It is unknown if any property was damaged in this attack.,0,"","","","","","","","","","","","","","","","","\"\"\"Three more killed in Aceh",Indonesia said pondering state of emergency,"\"\" Agence France Presse",May 01,"2003.\"","\"\"\"Aceh rebels kill two civilians",Indonesian military claim,"\"\" Deutsche Presse-Agentur",May 01
